measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Southern Latin America,Male,55+ years,HIV/AIDS,Number,1991,120.89776711801048,124.9069671138363,116.93704360612475
Deaths,Southern Latin America,Female,55+ years,HIV/AIDS,Number,1991,32.26285739670129,33.52117644274807,31.066660579324374
Deaths,Southern Latin America,Male,20-54 years,HIV/AIDS,Number,1991,519.7638310302817,530.9840043725883,509.248257897167
Deaths,Southern Latin America,Female,20-54 years,HIV/AIDS,Number,1991,119.9814155781693,123.72513234116145,116.65187679165298
Deaths,High-income Asia Pacific,Male,<5 years,HIV/AIDS,Number,1990,3.9270095897449964,4.368746229025,3.56987904925
Deaths,High-income Asia Pacific,Female,<5 years,HIV/AIDS,Number,1990,2.2682953759170017,2.5354011024250007,2.0247408460250003
Deaths,High-income Asia Pacific,Male,<5 years,HIV/AIDS,Number,1991,4.137504016076994,4.5659928805,3.7631017945
Deaths,High-income Asia Pacific,Female,<5 years,HIV/AIDS,Number,1991,2.626715088672996,2.901634331525,2.38144110175
Deaths,High-income North America,Male,<5 years,HIV/AIDS,Number,1990,180.1488611915662,197.26449041694977,165.68110845266213
Deaths,High-income North America,Female,<5 years,HIV/AIDS,Number,1990,170.26958523946047,196.39979122357846,149.33534235077903
Deaths,High-income North America,Male,5-19 years,HIV/AIDS,Number,1990,114.58187882984835,117.0882870042685,111.96708726615554
Deaths,High-income North America,Female,5-19 years,HIV/AIDS,Number,1990,78.4743234455645,80.49358314611754,76.44022267060463
Deaths,High-income North America,Male,55+ years,HIV/AIDS,Number,1990,1894.5895218370904,1924.762277562465,1867.4624627127523
Deaths,High-income North America,Female,55+ years,HIV/AIDS,Number,1990,411.4076973501199,418.26431181333373,404.4683828542665
Deaths,High-income North America,Male,20-54 years,HIV/AIDS,Number,1990,22937.580732193157,23164.87623720698,22709.67212816942
Deaths,High-income North America,Female,20-54 years,HIV/AIDS,Number,1990,2805.1928011059613,2846.23647075974,2765.235056112502
Deaths,High-income North America,Male,<5 years,HIV/AIDS,Number,1991,191.6753305861868,204.86171068182168,179.24641719624753
Deaths,High-income North America,Female,<5 years,HIV/AIDS,Number,1991,175.57457085453638,201.0422378874604,151.76608049458417
Deaths,High-income North America,Male,5-19 years,HIV/AIDS,Number,1991,140.12811764215607,143.39959046716956,136.90024011411526
Deaths,High-income North America,Female,5-19 years,HIV/AIDS,Number,1991,82.93365886181576,85.16291843297053,80.6720951005472
Deaths,High-income North America,Male,55+ years,HIV/AIDS,Number,1991,2224.274972757977,2256.724442334368,2191.917641179685
Deaths,High-income North America,Female,55+ years,HIV/AIDS,Number,1991,465.09712928864815,472.88675257357875,457.00013963700917
Deaths,High-income North America,Male,20-54 years,HIV/AIDS,Number,1991,26585.870153811906,26827.100263608732,26329.47454011335
Deaths,High-income North America,Female,20-54 years,HIV/AIDS,Number,1991,3504.6025038962953,3553.016413457844,3453.876110090329
Deaths,East Asia,Male,<5 years,HIV/AIDS,Number,1990,246.2703074883853,378.318549713,99.66824846507505
Deaths,East Asia,Female,<5 years,HIV/AIDS,Number,1990,229.79450112859632,356.42088563975005,89.98409580660004
Deaths,East Asia,Male,5-19 years,HIV/AIDS,Number,1990,24.28103743775393,34.28062403641508,10.640910949326667
Deaths,East Asia,Female,5-19 years,HIV/AIDS,Number,1990,21.036150686312922,30.72174123231326,9.201191251051117
Deaths,East Asia,Male,55+ years,HIV/AIDS,Number,1990,371.3927519843439,551.3034173984177,81.3184824193557
Deaths,East Asia,Female,55+ years,HIV/AIDS,Number,1990,143.3704091003384,215.84062989482257,30.34709825061115
Deaths,East Asia,Male,20-54 years,HIV/AIDS,Number,1990,1173.246230049889,1872.5369160897499,249.23982432997545
Deaths,East Asia,Female,20-54 years,HIV/AIDS,Number,1990,527.2646987778891,835.2586088797499,126.93409276585021
Deaths,Southern Latin America,Male,<5 years,HIV/AIDS,Number,1990,5.163673032393914,5.424644294578941,4.901569928851605
Deaths,Southern Latin America,Female,<5 years,HIV/AIDS,Number,1990,4.394436099688804,4.638685691506357,4.16144238691494
Deaths,Southern Latin America,Male,5-19 years,HIV/AIDS,Number,1990,12.493385499939068,13.02728443188568,11.96390330746738
Deaths,Southern Latin America,Female,5-19 years,HIV/AIDS,Number,1990,6.308901425522585,6.652592656414319,5.994475465883905
Deaths,Southern Latin America,Male,55+ years,HIV/AIDS,Number,1990,108.86236971888995,112.82677389567166,105.10744008901042
Deaths,Southern Latin America,Female,55+ years,HIV/AIDS,Number,1990,36.479281974773514,37.75073601245742,35.21697451063176
Deaths,Southern Latin America,Male,20-54 years,HIV/AIDS,Number,1990,408.7366531105135,417.79424617349804,400.34784933699115
Deaths,Southern Latin America,Female,20-54 years,HIV/AIDS,Number,1990,128.2630263210271,131.55318125204641,124.5550668910169
Deaths,Australasia,Male,<5 years,HIV/AIDS,Number,1991,1.756187543452998,1.8842130708000004,1.63530733925
Deaths,Australasia,Female,<5 years,HIV/AIDS,Number,1991,0.5587175454787005,0.6206277729999999,0.5056457798
Deaths,Central Asia,Male,<5 years,HIV/AIDS,Number,1990,10.332977239290006,11.092619353499998,9.56466599475
Deaths,Central Asia,Female,<5 years,HIV/AIDS,Number,1990,9.26148133284499,10.166145437000003,8.503948460499998
Deaths,Central Asia,Male,5-19 years,HIV/AIDS,Number,1990,5.906386379944052,6.331397695750001,5.5117894110000005
Deaths,Central Asia,Female,5-19 years,HIV/AIDS,Number,1990,6.370576839199306,6.954809035225,5.836687979500001
Deaths,Central Asia,Male,55+ years,HIV/AIDS,Number,1990,6.69755934335019,7.214546805770074,6.074049974861725
Deaths,Central Asia,Female,55+ years,HIV/AIDS,Number,1990,5.554831338746265,6.332289568511475,4.884195496500921
Deaths,Central Asia,Male,20-54 years,HIV/AIDS,Number,1990,189.21990656130222,198.348702959,178.71995573475
Deaths,Central Asia,Female,20-54 years,HIV/AIDS,Number,1990,93.87688725977803,99.14340980400002,88.57321858575
Deaths,Latin America and Caribbean,Male,<5 years,HIV/AIDS,Number,1991,1320.5693425614597,1687.306916995248,1040.5631929567908
Deaths,Latin America and Caribbean,Female,<5 years,HIV/AIDS,Number,1991,1194.2713520777286,1554.4393349049385,901.1112458089578
Deaths,Latin America and Caribbean,Male,5-19 years,HIV/AIDS,Number,1991,469.2922778245527,505.3217133600598,446.25410277917257
Deaths,Latin America and Caribbean,Female,5-19 years,HIV/AIDS,Number,1991,379.95875089342036,526.6769044821197,306.03789423395637
Deaths,Latin America and Caribbean,Male,55+ years,HIV/AIDS,Number,1991,1164.2875634079523,1425.162531313205,1026.9084898796298
Deaths,Latin America and Caribbean,Female,55+ years,HIV/AIDS,Number,1991,550.9194116566291,740.3130995893404,444.1849993197484
Deaths,Latin America and Caribbean,Male,20-54 years,HIV/AIDS,Number,1991,12817.077788127073,14337.263298312011,11959.527472959278
Deaths,Latin America and Caribbean,Female,20-54 years,HIV/AIDS,Number,1991,4584.3838300220605,6216.144060170602,3775.772346664441
Deaths,Central Asia,Male,<5 years,HIV/AIDS,Number,1991,10.145854045560993,10.868149190750001,9.509561809249998
Deaths,Central Asia,Female,<5 years,HIV/AIDS,Number,1991,8.580275693305998,9.345746165,7.9124860675
Deaths,Central Asia,Male,5-19 years,HIV/AIDS,Number,1991,5.908485757941774,6.2621028585,5.5602519220000275
Deaths,Central Asia,Female,5-19 years,HIV/AIDS,Number,1991,5.203863864335592,5.57831772975,4.830301376756749
Deaths,Central Asia,Male,55+ years,HIV/AIDS,Number,1991,7.9276186778062465,8.46210758661835,7.226131318711251
Deaths,Central Asia,Female,55+ years,HIV/AIDS,Number,1991,6.4804548973040275,7.287459112698225,5.659990812316501
Deaths,Central Asia,Male,20-54 years,HIV/AIDS,Number,1991,219.0264683947493,228.06048674475002,208.85452167250006
Deaths,Central Asia,Female,20-54 years,HIV/AIDS,Number,1991,107.3548349046869,113.130754885,101.51333208249999
Deaths,Central Europe,Male,<5 years,HIV/AIDS,Number,1991,72.29804563960795,78.16393179824999,66.63936722815001
Deaths,Central Europe,Female,<5 years,HIV/AIDS,Number,1991,41.46900793794005,45.659875212500005,37.47052392525
Deaths,Central Europe,Male,5-19 years,HIV/AIDS,Number,1991,6.149556289847225,6.6741073858825,5.581210420509999
Deaths,Central Europe,Female,5-19 years,HIV/AIDS,Number,1991,11.330186907933143,12.5845401229475,10.091036005505
Deaths,Central Europe,Male,55+ years,HIV/AIDS,Number,1991,87.22929905371095,93.60361126394125,80.88378020626091
Deaths,Central Europe,Female,55+ years,HIV/AIDS,Number,1991,22.93525281869638,25.221790247384043,20.835020465898353
Deaths,Central Europe,Male,20-54 years,HIV/AIDS,Number,1991,178.90844759514528,194.80368892549996,155.0020824295
Deaths,Central Europe,Female,20-54 years,HIV/AIDS,Number,1991,46.91911096690199,53.24102220074999,37.9558205655
Deaths,Latin America and Caribbean,Male,<5 years,HIV/AIDS,Number,1990,1198.3730944692663,1543.7574358582913,965.2816790333052
Deaths,Latin America and Caribbean,Female,<5 years,HIV/AIDS,Number,1990,1021.5185683624647,1357.1191495608848,781.9431104564476
Deaths,Latin America and Caribbean,Male,5-19 years,HIV/AIDS,Number,1990,427.1742461551764,454.0491287324846,406.9887743517268
Deaths,Latin America and Caribbean,Female,5-19 years,HIV/AIDS,Number,1990,336.28516232214236,444.2216967571918,278.41617819262456
Deaths,Latin America and Caribbean,Male,55+ years,HIV/AIDS,Number,1990,945.6354081455933,1137.639770984158,847.8692792639631
Deaths,Latin America and Caribbean,Female,55+ years,HIV/AIDS,Number,1990,436.611793103927,567.4680247867548,364.35108191679694
Deaths,Latin America and Caribbean,Male,20-54 years,HIV/AIDS,Number,1990,10108.425142635579,11240.39604172059,9523.92872980303
Deaths,Latin America and Caribbean,Female,20-54 years,HIV/AIDS,Number,1990,3335.8491490906085,4456.003226326146,2799.7996608844533
Deaths,Oceania,Male,<5 years,HIV/AIDS,Number,1991,6.515226983483333,18.3907643676347,3.6334055371079033
Deaths,Oceania,Female,<5 years,HIV/AIDS,Number,1991,5.8442685643005525,16.944935712703646,3.2101901031531543
Deaths,Oceania,Male,5-19 years,HIV/AIDS,Number,1991,0.1600895427510902,0.5489328090512549,0.04679035834118205
Deaths,Oceania,Female,5-19 years,HIV/AIDS,Number,1991,0.3505480211224812,1.273813416847207,0.09294918380228356
Deaths,Oceania,Male,55+ years,HIV/AIDS,Number,1991,1.3243314854576596,6.1243263649015365,0.2790227745872107
Deaths,Oceania,Female,55+ years,HIV/AIDS,Number,1991,0.9373417958460856,5.186270762072699,0.1019990414966885
Deaths,Oceania,Male,20-54 years,HIV/AIDS,Number,1991,7.095363823839429,23.21363234199738,1.9640880517297246
Deaths,Oceania,Female,20-54 years,HIV/AIDS,Number,1991,5.787933757699508,22.49409505514283,1.2947821946261455
Deaths,Southeast Asia,Male,<5 years,HIV/AIDS,Number,1991,499.86422065782864,634.0384539409431,413.04703176332634
Deaths,Southeast Asia,Female,<5 years,HIV/AIDS,Number,1991,469.15211911529735,598.3835576011248,383.44139001096045
Deaths,Southeast Asia,Male,5-19 years,HIV/AIDS,Number,1991,116.31868837902358,138.65790008725196,100.372101434061
Deaths,Southeast Asia,Female,5-19 years,HIV/AIDS,Number,1991,80.47044702259204,102.47438085457891,65.61225252902803
Deaths,Southeast Asia,Male,55+ years,HIV/AIDS,Number,1991,216.61798042285554,376.0962514029714,112.27049898656281
Deaths,Southeast Asia,Female,55+ years,HIV/AIDS,Number,1991,127.44039229628196,214.8640743508745,67.03747953849906
Deaths,Southeast Asia,Male,20-54 years,HIV/AIDS,Number,1991,2037.3556787572788,3219.3501173935365,1218.367731740396
Deaths,Southeast Asia,Female,20-54 years,HIV/AIDS,Number,1991,815.5222204882074,1271.5435634371831,518.2125605808342
Deaths,Australasia,Male,5-19 years,HIV/AIDS,Number,1991,2.760566437716402,2.91793831365,2.6066959732500004
Deaths,Australasia,Female,5-19 years,HIV/AIDS,Number,1991,0.9628341985450015,1.0377630384999998,0.8848682844999999
Deaths,Australasia,Male,55+ years,HIV/AIDS,Number,1991,41.63031758774166,43.895607413877954,39.45243978877856
Deaths,Australasia,Female,55+ years,HIV/AIDS,Number,1991,3.934625145162666,4.250555449464431,3.623626245211307
Deaths,Australasia,Male,20-54 years,HIV/AIDS,Number,1991,432.05666571030025,445.16045137500004,419.10991402250005
Deaths,Australasia,Female,20-54 years,HIV/AIDS,Number,1991,9.881871670662004,10.4377342,9.357282555000001
Deaths,Oceania,Male,<5 years,HIV/AIDS,Number,1990,5.795463914764967,17.545069122527458,3.3752965555018952
Deaths,Oceania,Female,<5 years,HIV/AIDS,Number,1990,5.146052881187157,16.024638403447003,2.9658904438886453
Deaths,Oceania,Male,5-19 years,HIV/AIDS,Number,1990,0.1274429295563456,0.39852940631493106,0.022341978269851744
Deaths,Oceania,Female,5-19 years,HIV/AIDS,Number,1990,0.24000719534115897,0.9318553764067007,0.054489376732407745
Deaths,Oceania,Male,55+ years,HIV/AIDS,Number,1990,0.8621533024838317,4.036748117808521,0.12965884140849543
Deaths,Oceania,Female,55+ years,HIV/AIDS,Number,1990,0.5813632934274359,3.3943580516838687,0.05454307648215219
Deaths,Oceania,Male,20-54 years,HIV/AIDS,Number,1990,4.697434231348027,16.246358341787026,1.010622055202074
Deaths,Oceania,Female,20-54 years,HIV/AIDS,Number,1990,3.6518351034904084,15.179297056386263,0.6920374788011984
Deaths,South Asia,Male,<5 years,HIV/AIDS,Number,1991,462.5005988946474,694.9273488851625,344.47800038892007
Deaths,South Asia,Female,<5 years,HIV/AIDS,Number,1991,502.5422664179201,744.4082136485931,388.9141775487939
Deaths,South Asia,Male,5-19 years,HIV/AIDS,Number,1991,13.520632128435965,33.6393677517175,4.679365567271259
Deaths,South Asia,Female,5-19 years,HIV/AIDS,Number,1991,10.980942280608785,29.83982227676706,2.9857568895526336
Deaths,South Asia,Male,55+ years,HIV/AIDS,Number,1991,89.00006294441653,250.55455344219646,32.75169709324605
Deaths,South Asia,Female,55+ years,HIV/AIDS,Number,1991,40.34619099162235,96.1745093212952,16.79587110692275
Deaths,South Asia,Male,20-54 years,HIV/AIDS,Number,1991,712.9220297424245,1763.7885250088323,252.5911947827075
Deaths,South Asia,Female,20-54 years,HIV/AIDS,Number,1991,217.95497662592024,633.2212800725665,48.667291892509624
Deaths,East Asia,Male,<5 years,HIV/AIDS,Number,1991,279.42278097025047,405.048118433,157.62092298075
Deaths,East Asia,Female,<5 years,HIV/AIDS,Number,1991,271.80508504555917,391.062369878575,156.8618851014
Deaths,East Asia,Male,5-19 years,HIV/AIDS,Number,1991,27.84842485217086,38.171081075967585,15.977814744112958
Deaths,East Asia,Female,5-19 years,HIV/AIDS,Number,1991,26.91428975407842,36.34751978708753,16.903731756652007
Deaths,East Asia,Male,55+ years,HIV/AIDS,Number,1991,467.79060608000697,613.6153358733002,168.31471361208162
Deaths,East Asia,Female,55+ years,HIV/AIDS,Number,1991,192.58397561772242,252.08543703507996,77.37695416828402
Deaths,East Asia,Male,20-54 years,HIV/AIDS,Number,1991,1486.2664869467774,2151.866163155,481.60134183349993
Deaths,East Asia,Female,20-54 years,HIV/AIDS,Number,1991,718.8204080261357,1022.21756119925,270.38957851472503
Deaths,Oceania,Male,<5 years,HIV/AIDS,Number,1992,7.563548178857673,20.455714351555443,3.906147574828893
Deaths,Oceania,Female,<5 years,HIV/AIDS,Number,1992,6.847605067103963,19.160525109607867,3.467515456524403
Deaths,Oceania,Male,5-19 years,HIV/AIDS,Number,1992,0.21031616434097036,0.7841782748136261,0.07490352325750399
Deaths,Oceania,Female,5-19 years,HIV/AIDS,Number,1992,0.5342693144998408,1.6523289098014702,0.1303254110746333
Deaths,Oceania,Male,55+ years,HIV/AIDS,Number,1992,1.8768019924276262,8.49808325333432,0.49778062889689917
Deaths,Oceania,Female,55+ years,HIV/AIDS,Number,1992,1.405539608770209,7.623663229821838,0.18259608115725598
Deaths,Oceania,Male,20-54 years,HIV/AIDS,Number,1992,10.29169486755906,32.541690507025116,3.2875537800962107
Deaths,Oceania,Female,20-54 years,HIV/AIDS,Number,1992,8.821410518859496,32.156539338790374,2.108322726741241
Deaths,Sub-Saharan Africa,Male,<5 years,HIV/AIDS,Number,1990,34158.170009082256,40295.35723194414,28289.046783397327
Deaths,Sub-Saharan Africa,Female,<5 years,HIV/AIDS,Number,1990,33852.39113017659,39570.80072034169,28185.4722298036
Deaths,Sub-Saharan Africa,Male,5-19 years,HIV/AIDS,Number,1990,1852.6940467804598,2687.982178894011,1254.198572600931
Deaths,Sub-Saharan Africa,Female,5-19 years,HIV/AIDS,Number,1990,7319.778949628577,11970.090024777166,4889.02106547363
Deaths,Sub-Saharan Africa,Male,55+ years,HIV/AIDS,Number,1990,9199.118707478487,13642.782950316747,5506.90185983446
Deaths,Sub-Saharan Africa,Female,55+ years,HIV/AIDS,Number,1990,10222.068560311967,14465.559685583412,6520.524580895649
Deaths,Sub-Saharan Africa,Male,20-54 years,HIV/AIDS,Number,1990,69425.85566737644,109204.5524340659,42520.615380759155
Deaths,Sub-Saharan Africa,Female,20-54 years,HIV/AIDS,Number,1990,99532.64895653781,151845.49913764946,63867.15786383254
Deaths,Southern Latin America,Male,<5 years,HIV/AIDS,Number,1992,5.526693472052948,5.7831182845599916,5.280541200507269
Deaths,Southern Latin America,Female,<5 years,HIV/AIDS,Number,1992,4.714341276473481,4.975613291163984,4.463646092223827
Deaths,Southern Latin America,Male,5-19 years,HIV/AIDS,Number,1992,19.708651704869713,20.73202581620048,18.83224865649786
Deaths,Southern Latin America,Female,5-19 years,HIV/AIDS,Number,1992,7.690374785429123,8.088637578971062,7.295414447334792
Deaths,Southern Latin America,Male,55+ years,HIV/AIDS,Number,1992,145.39973882998424,150.34216208368693,140.71733502282888
Deaths,Southern Latin America,Female,55+ years,HIV/AIDS,Number,1992,41.146708265500415,42.79089131651937,39.65647198671312
Deaths,Southern Latin America,Male,20-54 years,HIV/AIDS,Number,1992,723.1060376474837,737.5474021116686,708.0505508330832
Deaths,Southern Latin America,Female,20-54 years,HIV/AIDS,Number,1992,165.38111142881536,170.05639434705105,160.88243902503592
Deaths,Western Europe,Male,<5 years,HIV/AIDS,Number,1990,59.566630399264895,62.1746101734828,57.18529287219076
Deaths,Western Europe,Female,<5 years,HIV/AIDS,Number,1990,61.416197963393685,64.06250406752599,58.77295316457075
Deaths,Western Europe,Male,5-19 years,HIV/AIDS,Number,1990,101.65137190281327,105.33552307687457,98.0455062277065
Deaths,Western Europe,Female,5-19 years,HIV/AIDS,Number,1990,32.26509994019852,33.590831139673234,31.009990694137045
Deaths,Western Europe,Male,55+ years,HIV/AIDS,Number,1990,844.6024460034645,865.9659006693894,825.747483439114
Deaths,Western Europe,Female,55+ years,HIV/AIDS,Number,1990,214.11095226561594,221.86595670630652,207.19432428067924
Deaths,Western Europe,Male,20-54 years,HIV/AIDS,Number,1990,7577.477065330606,7673.654260644791,7478.068447408946
Deaths,Western Europe,Female,20-54 years,HIV/AIDS,Number,1990,1228.029759326729,1252.6975577144149,1205.0965402600198
Deaths,North Africa and Middle East,Male,<5 years,HIV/AIDS,Number,1990,109.40214367458537,324.9354906718659,44.19510099458318
Deaths,North Africa and Middle East,Female,<5 years,HIV/AIDS,Number,1990,103.82655767268587,311.8994832311453,41.4162516304854
Deaths,North Africa and Middle East,Male,5-19 years,HIV/AIDS,Number,1990,6.44577987021585,15.165618227363492,3.01893272856873
Deaths,North Africa and Middle East,Female,5-19 years,HIV/AIDS,Number,1990,11.178314194658114,27.682381279723185,4.867431151468702
Deaths,North Africa and Middle East,Male,55+ years,HIV/AIDS,Number,1990,54.121118341313355,144.72899271227408,19.128115950209207
Deaths,North Africa and Middle East,Female,55+ years,HIV/AIDS,Number,1990,19.095108955837112,45.47188752073555,8.53501867115753
Deaths,North Africa and Middle East,Male,20-54 years,HIV/AIDS,Number,1990,236.20883505871095,553.1841789300852,98.55352635957092
Deaths,North Africa and Middle East,Female,20-54 years,HIV/AIDS,Number,1990,179.05992173291241,422.3501871411995,77.28164097311353
Deaths,Western Europe,Male,<5 years,HIV/AIDS,Number,1991,72.37186413740262,75.65984938068684,69.28235886377612
Deaths,Western Europe,Female,<5 years,HIV/AIDS,Number,1991,71.34497165434495,74.58345132993033,68.25164982042824
Deaths,Western Europe,Male,5-19 years,HIV/AIDS,Number,1991,119.44263674818231,123.9674686721046,115.33818010474516
Deaths,Western Europe,Female,5-19 years,HIV/AIDS,Number,1991,41.921362701679946,43.6608567128928,40.29543449316105
Deaths,Western Europe,Male,55+ years,HIV/AIDS,Number,1991,1006.0739665452046,1030.0873887390885,983.6239433727578
Deaths,Western Europe,Female,55+ years,HIV/AIDS,Number,1991,255.58016488003327,263.5092599581213,247.95327655926425
Deaths,Western Europe,Male,20-54 years,HIV/AIDS,Number,1991,9857.086180841095,9992.646923322269,9724.169398253765
Deaths,Western Europe,Female,20-54 years,HIV/AIDS,Number,1991,1610.9107303752528,1640.3674304712263,1580.3925812146338
Deaths,Southeast Asia,Male,<5 years,HIV/AIDS,Number,1992,658.2284214361438,860.3579349881633,546.9603215574125
Deaths,Southeast Asia,Female,<5 years,HIV/AIDS,Number,1992,618.7110119377928,815.5859305194208,505.29664044672205
Deaths,Southeast Asia,Male,5-19 years,HIV/AIDS,Number,1992,172.5305029769654,214.60947576782021,141.9517942597904
Deaths,Southeast Asia,Female,5-19 years,HIV/AIDS,Number,1992,125.19064751155088,167.26236008895373,96.26328654924885
Deaths,Southeast Asia,Male,55+ years,HIV/AIDS,Number,1992,436.531535748442,693.5701540633302,233.76862497418745
Deaths,Southeast Asia,Female,55+ years,HIV/AIDS,Number,1992,244.22295930757429,381.6837321904114,128.4044797461679
Deaths,Southeast Asia,Male,20-54 years,HIV/AIDS,Number,1992,3959.1951809589314,6141.262865267777,2332.741569255681
